Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps
2889	-100	-50.0	2	99189	2889	-100	-50.0	2	99189	2889	-100	-50.0	2	99189
2890	-105	-15.0	7	99196	2890	-105	-15.0	7	99196	2890	-105	-15.0	7	99196
2891	544	8.36923076923077	65	99261	2891	544	8.36923076923077	65	99261	2891	544	8.36923076923077	65	99261
2892	1223	6.304123711340206	194	99455	2892	1223	6.304123711340206	194	99455	2892	1223	6.304123711340206	194	99455
2893	-100	-50.0	2	99457	2893	-100	-50.0	2	99457	2893	-100	-50.0	2	99457
2894	774	5.608695652173913	138	99595	2894	774	5.608695652173913	138	99595	2894	774	5.608695652173913	138	99595
2895	722	8.112359550561798	89	99684	2895	722	8.112359550561798	89	99684	2895	722	8.112359550561798	89	99684
2896	-15	-0.8333333333333334	18	99702	2896	-15	-0.8333333333333334	18	99702	2896	-15	-0.8333333333333334	18	99702
2897	506	4.912621359223301	103	99805	2897	506	4.912621359223301	103	99805	2897	506	4.912621359223301	103	99805
2898	77	2.8518518518518516	27	99832	2898	77	2.8518518518518516	27	99832	2898	77	2.8518518518518516	27	99832
2899	334	4.575342465753424	73	99905	2899	334	4.575342465753424	73	99905	2899	334	4.575342465753424	73	99905
2900	348	5.898305084745763	59	99964	2900	348	5.898305084745763	59	99964	2900	348	5.898305084745763	59	99964
2901	682	5.286821705426356	129	100093	2901	682	5.286821705426356	129	100093	2901	682	5.286821705426356	129	100093
2902	1243	7.14367816091954	174	100267	2902	1243	7.14367816091954	174	100267	2902	1243	7.14367816091954	174	100267
2903	337	4.814285714285714	70	100337	2903	337	4.814285714285714	70	100337	2903	337	4.814285714285714	70	100337
2904	622	7.068181818181818	88	100425	2904	622	7.068181818181818	88	100425	2904	622	7.068181818181818	88	100425
2905	1263	8.2012987012987	154	100579	2905	1263	8.2012987012987	154	100579	2905	1263	8.2012987012987	154	100579
2906	512	5.278350515463917	97	100676	2906	512	5.278350515463917	97	100676	2906	512	5.278350515463917	97	100676
2907	435	5.958904109589041	73	100749	2907	435	5.958904109589041	73	100749	2907	435	5.958904109589041	73	100749
2908	713	7.275510204081633	98	100847	2908	713	7.275510204081633	98	100847	2908	713	7.275510204081633	98	100847
2909	-110	-9.166666666666666	12	100859	2909	-110	-9.166666666666666	12	100859	2909	-110	-9.166666666666666	12	100859
2910	326	4.0246913580246915	81	100940	2910	326	4.0246913580246915	81	100940	2910	326	4.0246913580246915	81	100940
2911	305	2.9901960784313726	102	101042	2911	305	2.9901960784313726	102	101042	2911	305	2.9901960784313726	102	101042
2912	1162	7.545454545454546	154	101196	2912	1162	7.545454545454546	154	101196	2912	1162	7.545454545454546	154	101196
2913	689	5.647540983606557	122	101318	2913	689	5.647540983606557	122	101318	2913	689	5.647540983606557	122	101318
2914	361	7.8478260869565215	46	101364	2914	361	7.8478260869565215	46	101364	2914	361	7.8478260869565215	46	101364
2915	339	4.985294117647059	68	101432	2915	339	4.985294117647059	68	101432	2915	339	4.985294117647059	68	101432
2916	149	2.6607142857142856	56	101488	2916	149	2.6607142857142856	56	101488	2916	149	2.6607142857142856	56	101488
2917	897	7.732758620689655	116	101604	2917	897	7.732758620689655	116	101604	2917	897	7.732758620689655	116	101604
2918	698	6.176991150442478	113	101717	2918	698	6.176991150442478	113	101717	2918	698	6.176991150442478	113	101717
2919	244	3.935483870967742	62	101779	2919	244	3.935483870967742	62	101779	2919	244	3.935483870967742	62	101779
2920	79	3.16	25	101804	2920	79	3.16	25	101804	2920	79	3.16	25	101804
2921	268	7.052631578947368	38	101842	2921	268	7.052631578947368	38	101842	2921	268	7.052631578947368	38	101842
2922	707	6.798076923076923	104	101946	2922	707	6.798076923076923	104	101946	2922	707	6.798076923076923	104	101946
2923	1016	5.105527638190955	199	102145	2923	1016	5.105527638190955	199	102145	2923	1016	5.105527638190955	199	102145
2924	1051	6.408536585365853	164	102309	2924	1051	6.408536585365853	164	102309	2924	1051	6.408536585365853	164	102309
2925	703	6.5092592592592595	108	102417	2925	703	6.5092592592592595	108	102417	2925	703	6.5092592592592595	108	102417
2926	-100	-50.0	2	102419	2926	-100	-50.0	2	102419	2926	-100	-50.0	2	102419
2927	179	6.884615384615385	26	102445	2927	179	6.884615384615385	26	102445	2927	179	6.884615384615385	26	102445
2928	-100	-50.0	2	102447	2928	-100	-50.0	2	102447	2928	-100	-50.0	2	102447
2929	822	9.133333333333333	90	102537	2929	822	9.133333333333333	90	102537	2929	822	9.133333333333333	90	102537
2930	250	4.464285714285714	56	102593	2930	250	4.464285714285714	56	102593	2930	250	4.464285714285714	56	102593
2931	495	4.342105263157895	114	102707	2931	495	4.342105263157895	114	102707	2931	495	4.342105263157895	114	102707
2932	323	3.8452380952380953	84	102791	2932	323	3.8452380952380953	84	102791	2932	323	3.8452380952380953	84	102791
2933	404	3.8846153846153846	104	102895	2933	404	3.8846153846153846	104	102895	2933	404	3.8846153846153846	104	102895
2934	73	2.3548387096774195	31	102926	2934	73	2.3548387096774195	31	102926	2934	73	2.3548387096774195	31	102926
2935	585	4.68	125	103051	2935	585	4.68	125	103051	2935	585	4.68	125	103051
2936	429	5.430379746835443	79	103130	2936	429	5.430379746835443	79	103130	2936	429	5.430379746835443	79	103130
2937	1062	6.9411764705882355	153	103283	2937	1062	6.9411764705882355	153	103283	2937	1062	6.9411764705882355	153	103283
2938	1233	4.326315789473684	285	103568	2938	1233	4.326315789473684	285	103568	2938	1233	4.326315789473684	285	103568
2939	-100	-50.0	2	103570	2939	-100	-50.0	2	103570	2939	-100	-50.0	2	103570
2940	1491	6.510917030567685	229	103799	2940	1491	6.510917030567685	229	103799	2940	1491	6.510917030567685	229	103799
2941	334	4.575342465753424	73	103872	2941	334	4.575342465753424	73	103872	2941	334	4.575342465753424	73	103872
2942	358	7.3061224489795915	49	103921	2942	358	7.3061224489795915	49	103921	2942	358	7.3061224489795915	49	103921
2943	-100	-50.0	2	103923	2943	-100	-50.0	2	103923	2943	-100	-50.0	2	103923
2944	414	4.404255319148936	94	104017	2944	414	4.404255319148936	94	104017	2944	414	4.404255319148936	94	104017
2945	67	1.8108108108108107	37	104054	2945	67	1.8108108108108107	37	104054	2945	67	1.8108108108108107	37	104054
2946	-100	-50.0	2	104056	2946	-100	-50.0	2	104056	2946	-100	-50.0	2	104056
2947	51	0.9622641509433962	53	104109	2947	51	0.9622641509433962	53	104109	2947	51	0.9622641509433962	53	104109
2948	1423	7.260204081632653	196	104305	2948	1423	7.260204081632653	196	104305	2948	1423	7.260204081632653	196	104305
2949	707	6.798076923076923	104	104409	2949	707	6.798076923076923	104	104409	2949	707	6.798076923076923	104	104409
2950	82	3.727272727272727	22	104431	2950	82	3.727272727272727	22	104431	2950	82	3.727272727272727	22	104431
2951	-103	-20.6	5	104436	2951	-103	-20.6	5	104436	2951	-103	-20.6	5	104436
2952	1065	7.1	150	104586	2952	1065	7.1	150	104586	2952	1065	7.1	150	104586
2953	898	7.808695652173913	115	104701	2953	898	7.808695652173913	115	104701	2953	898	7.808695652173913	115	104701
2954	1332	7.161290322580645	186	104887	2954	1332	7.161290322580645	186	104887	2954	1332	7.161290322580645	186	104887
2955	1199	5.5	218	105105	2955	1199	5.5	218	105105	2955	1199	5.5	218	105105
2956	928	4.989247311827957	186	105291	2956	928	4.989247311827957	186	105291	2956	928	4.989247311827957	186	105291
2957	-100	-50.0	2	105293	2957	-100	-50.0	2	105293	2957	-100	-50.0	2	105293
2958	-100	-50.0	2	105295	2958	-100	-50.0	2	105295	2958	-100	-50.0	2	105295
2959	547	3.355828220858896	163	105458	2959	547	3.355828220858896	163	105458	2959	547	3.355828220858896	163	105458
2960	425	5.120481927710843	83	105541	2960	425	5.120481927710843	83	105541	2960	425	5.120481927710843	83	105541
2961	703	3.3636363636363638	209	105750	2961	703	3.3636363636363638	209	105750	2961	703	3.3636363636363638	209	105750
2962	255	5.0	51	105801	2962	255	5.0	51	105801	2962	255	5.0	51	105801
2963	392	3.3793103448275863	116	105917	2963	392	3.3793103448275863	116	105917	2963	392	3.3793103448275863	116	105917
2964	417	4.582417582417582	91	106008	2964	417	4.582417582417582	91	106008	2964	417	4.582417582417582	91	106008
2965	153	2.9423076923076925	52	106060	2965	153	2.9423076923076925	52	106060	2965	153	2.9423076923076925	52	106060
2966	1159	7.382165605095541	157	106217	2966	1159	7.382165605095541	157	106217	2966	1159	7.382165605095541	157	106217
2967	-100	-50.0	2	106219	2967	-100	-50.0	2	106219	2967	-100	-50.0	2	106219
2968	141	2.203125	64	106283	2968	141	2.203125	64	106283	2968	141	2.203125	64	106283
2969	144	2.360655737704918	61	106344	2969	144	2.360655737704918	61	106344	2969	144	2.360655737704918	61	106344
2970	277	9.551724137931034	29	106373	2970	277	9.551724137931034	29	106373	2970	277	9.551724137931034	29	106373
2971	388	3.2333333333333334	120	106493	2971	388	3.2333333333333334	120	106493	2971	388	3.2333333333333334	120	106493
2972	-100	-50.0	2	106495	2972	-100	-50.0	2	106495	2972	-100	-50.0	2	106495
2973	785	6.181102362204724	127	106622	2973	785	6.181102362204724	127	106622	2973	785	6.181102362204724	127	106622
2974	-100	-50.0	2	106624	2974	-100	-50.0	2	106624	2974	-100	-50.0	2	106624
2975	579	4.419847328244275	131	106755	2975	579	4.419847328244275	131	106755	2975	579	4.419847328244275	131	106755
2976	-100	-50.0	2	106757	2976	-100	-50.0	2	106757	2976	-100	-50.0	2	106757
2977	540	3.176470588235294	170	106927	2977	540	3.176470588235294	170	106927	2977	540	3.176470588235294	170	106927
2978	-100	-50.0	2	106929	2978	-100	-50.0	2	106929	2978	-100	-50.0	2	106929
2979	539	3.152046783625731	171	107100	2979	539	3.152046783625731	171	107100	2979	539	3.152046783625731	171	107100
2980	761	5.039735099337748	151	107251	2980	761	5.039735099337748	151	107251	2980	761	5.039735099337748	151	107251
2981	697	6.114035087719298	114	107365	2981	697	6.114035087719298	114	107365	2981	697	6.114035087719298	114	107365
2982	71	2.1515151515151514	33	107398	2982	71	2.1515151515151514	33	107398	2982	71	2.1515151515151514	33	107398
2983	469	3.35	140	107538	2983	469	3.35	140	107538	2983	469	3.35	140	107538
2984	-102	-25.5	4	107542	2984	-102	-25.5	4	107542	2984	-102	-25.5	4	107542
2985	456	8.76923076923077	52	107594	2985	456	8.76923076923077	52	107594	2985	456	8.76923076923077	52	107594
2986	-108	-10.8	10	107604	2986	-108	-10.8	10	107604	2986	-108	-10.8	10	107604
2987	1382	5.831223628691983	237	107841	2987	1382	5.831223628691983	237	107841	2987	1382	5.831223628691983	237	107841
2988	-100	-50.0	2	107843	2988	-100	-50.0	2	107843	2988	-100	-50.0	2	107843
2989	-100	-50.0	2	107845	2989	-100	-50.0	2	107845	2989	-100	-50.0	2	107845
2990	446	7.193548387096774	62	107907	2990	446	7.193548387096774	62	107907	2990	446	7.193548387096774	62	107907
2991	867	5.938356164383562	146	108053	2991	867	5.938356164383562	146	108053	2991	867	5.938356164383562	146	108053
2992	1566	4.398876404494382	356	108409	2992	1566	4.398876404494382	356	108409	2992	1566	4.398876404494382	356	108409
2993	-32	-0.9142857142857143	35	108444	2993	-32	-0.9142857142857143	35	108444	2993	-32	-0.9142857142857143	35	108444
2994	438	6.257142857142857	70	108514	2994	438	6.257142857142857	70	108514	2994	438	6.257142857142857	70	108514
2995	254	4.884615384615385	52	108566	2995	254	4.884615384615385	52	108566	2995	254	4.884615384615385	52	108566
2996	47	0.8245614035087719	57	108623	2996	47	0.8245614035087719	57	108623	2996	47	0.8245614035087719	57	108623
2997	455	2.9545454545454546	154	108777	2997	455	2.9545454545454546	154	108777	2997	455	2.9545454545454546	154	108777
2998	-101	-33.666666666666664	3	108780	2998	-101	-33.666666666666664	3	108780	2998	-101	-33.666666666666664	3	108780
2999	148	2.5964912280701755	57	108837	2999	148	2.5964912280701755	57	108837	2999	148	2.5964912280701755	57	108837
3000	1539	5.457446808510638	282	109119	3000	1539	5.457446808510638	282	109119	3000	1539	5.457446808510638	282	109119
3001	-100	-50.0	2	109121	3001	-100	-50.0	2	109121	3001	-100	-50.0	2	109121
3002	73	2.3548387096774195	31	109152	3002	73	2.3548387096774195	31	109152	3002	73	2.3548387096774195	31	109152
3003	237	3.4347826086956523	69	109221	3003	237	3.4347826086956523	69	109221	3003	237	3.4347826086956523	69	109221
3004	127	1.6282051282051282	78	109299	3004	127	1.6282051282051282	78	109299	3004	127	1.6282051282051282	78	109299
3005	-16	-0.8421052631578947	19	109318	3005	-16	-0.8421052631578947	19	109318	3005	-16	-0.8421052631578947	19	109318
3006	-100	-50.0	2	109320	3006	-100	-50.0	2	109320	3006	-100	-50.0	2	109320
3007	-100	-50.0	2	109322	3007	-100	-50.0	2	109322	3007	-100	-50.0	2	109322
3008	258	5.375	48	109370	3008	258	5.375	48	109370	3008	258	5.375	48	109370
3009	702	3.342857142857143	210	109580	3009	702	3.342857142857143	210	109580	3009	702	3.342857142857143	210	109580
3010	-35	-0.9210526315789473	38	109618	3010	-35	-0.9210526315789473	38	109618	3010	-35	-0.9210526315789473	38	109618
3011	1756	4.771739130434782	368	109986	3011	1756	4.771739130434782	368	109986	3011	1756	4.771739130434782	368	109986
3012	-105	-15.0	7	109993	3012	-105	-15.0	7	109993	3012	-105	-15.0	7	109993
3013	166	4.256410256410256	39	110032	3013	166	4.256410256410256	39	110032	3013	166	4.256410256410256	39	110032
3014	-100	-50.0	2	110034	3014	-100	-50.0	2	110034	3014	-100	-50.0	2	110034
3015	1546	4.111702127659575	376	110410	3015	1546	4.111702127659575	376	110410	3015	1546	4.111702127659575	376	110410
3016	1615	7.839805825242719	206	110616	3016	1615	7.839805825242719	206	110616	3016	1615	7.839805825242719	206	110616
3017	170	4.857142857142857	35	110651	3017	170	4.857142857142857	35	110651	3017	170	4.857142857142857	35	110651
3018	831	4.565934065934066	182	110833	3018	831	4.565934065934066	182	110833	3018	831	4.565934065934066	182	110833
3019	320	3.67816091954023	87	110920	3019	320	3.67816091954023	87	110920	3019	320	3.67816091954023	87	110920
3020	847	5.102409638554217	166	111086	3020	847	5.102409638554217	166	111086	3020	847	5.102409638554217	166	111086
3021	261	5.8	45	111131	3021	261	5.8	45	111131	3021	261	5.8	45	111131
3022	-100	-50.0	2	111133	3022	-100	-50.0	2	111133	3022	-100	-50.0	2	111133
3023	-100	-50.0	2	111135	3023	-100	-50.0	2	111135	3023	-100	-50.0	2	111135
3024	47	0.8245614035087719	57	111192	3024	47	0.8245614035087719	57	111192	3024	47	0.8245614035087719	57	111192
3025	520	5.842696629213483	89	111281	3025	520	5.842696629213483	89	111281	3025	520	5.842696629213483	89	111281
3026	421	4.839080459770115	87	111368	3026	421	4.839080459770115	87	111368	3026	421	4.839080459770115	87	111368
3027	452	8.071428571428571	56	111424	3027	452	8.071428571428571	56	111424	3027	452	8.071428571428571	56	111424
3028	407	4.02970297029703	101	111525	3028	407	4.02970297029703	101	111525	3028	407	4.02970297029703	101	111525
3029	235	3.3098591549295775	71	111596	3029	235	3.3098591549295775	71	111596	3029	235	3.3098591549295775	71	111596
3030	227	2.8734177215189876	79	111675	3030	227	2.8734177215189876	79	111675	3030	227	2.8734177215189876	79	111675
3031	349	6.017241379310345	58	111733	3031	349	6.017241379310345	58	111733	3031	349	6.017241379310345	58	111733
3032	176	6.068965517241379	29	111762	3032	176	6.068965517241379	29	111762	3032	176	6.068965517241379	29	111762
3033	315	3.4239130434782608	92	111854	3033	315	3.4239130434782608	92	111854	3033	315	3.4239130434782608	92	111854
3034	1513	7.309178743961352	207	112061	3034	1513	7.309178743961352	207	112061	3034	1513	7.309178743961352	207	112061
3035	525	6.25	84	112145	3035	525	6.25	84	112145	3035	525	6.25	84	112145
3036	71	2.1515151515151514	33	112178	3036	71	2.1515151515151514	33	112178	3036	71	2.1515151515151514	33	112178
3037	253	4.773584905660377	53	112231	3037	253	4.773584905660377	53	112231	3037	253	4.773584905660377	53	112231
3038	832	4.596685082872928	181	112412	3038	832	4.596685082872928	181	112412	3038	832	4.596685082872928	181	112412
3039	166	4.256410256410256	39	112451	3039	166	4.256410256410256	39	112451	3039	166	4.256410256410256	39	112451
3040	-102	-25.5	4	112455	3040	-102	-25.5	4	112455	3040	-102	-25.5	4	112455
3041	-107	-11.88888888888889	9	112464	3041	-107	-11.88888888888889	9	112464	3041	-107	-11.88888888888889	9	112464
3042	67	1.8108108108108107	37	112501	3042	67	1.8108108108108107	37	112501	3042	67	1.8108108108108107	37	112501
3043	140	2.1538461538461537	65	112566	3043	140	2.1538461538461537	65	112566	3043	140	2.1538461538461537	65	112566
3044	-100	-50.0	2	112568	3044	-100	-50.0	2	112568	3044	-100	-50.0	2	112568
3045	332	4.426666666666667	75	112643	3045	332	4.426666666666667	75	112643	3045	332	4.426666666666667	75	112643
3046	74	2.466666666666667	30	112673	3046	74	2.466666666666667	30	112673	3046	74	2.466666666666667	30	112673
3047	109	1.1354166666666667	96	112769	3047	109	1.1354166666666667	96	112769	3047	109	1.1354166666666667	96	112769
3048	77	2.8518518518518516	27	112796	3048	77	2.8518518518518516	27	112796	3048	77	2.8518518518518516	27	112796
3049	564	3.863013698630137	146	112942	3049	564	3.863013698630137	146	112942	3049	564	3.863013698630137	146	112942
3050	-100	-50.0	2	112944	3050	-100	-50.0	2	112944	3050	-100	-50.0	2	112944
3051	-100	-50.0	2	112946	3051	-100	-50.0	2	112946	3051	-100	-50.0	2	112946
3052	1042	6.023121387283237	173	113119	3052	1042	6.023121387283237	173	113119	3052	1042	6.023121387283237	173	113119
3053	50	0.9259259259259259	54	113173	3053	50	0.9259259259259259	54	113173	3053	50	0.9259259259259259	54	113173
3054	-110	-9.166666666666666	12	113185	3054	-110	-9.166666666666666	12	113185	3054	-110	-9.166666666666666	12	113185
3055	512	5.278350515463917	97	113282	3055	512	5.278350515463917	97	113282	3055	512	5.278350515463917	97	113282
3056	-100	-50.0	2	113284	3056	-100	-50.0	2	113284	3056	-100	-50.0	2	113284
3057	-100	-50.0	2	113286	3057	-100	-50.0	2	113286	3057	-100	-50.0	2	113286
3058	760	5.0	152	113438	3058	760	5.0	152	113438	3058	760	5.0	152	113438
3059	-115	-6.764705882352941	17	113455	3059	-115	-6.764705882352941	17	113455	3059	-115	-6.764705882352941	17	113455
3060	271	7.742857142857143	35	113490	3060	271	7.742857142857143	35	113490	3060	271	7.742857142857143	35	113490
3061	665	4.554794520547945	146	113636	3061	665	4.554794520547945	146	113636	3061	665	4.554794520547945	146	113636
3062	130	1.7333333333333334	75	113711	3062	130	1.7333333333333334	75	113711	3062	130	1.7333333333333334	75	113711
3063	64	1.6	40	113751	3063	64	1.6	40	113751	3063	64	1.6	40	113751
3064	-105	-15.0	7	113758	3064	-105	-15.0	7	113758	3064	-105	-15.0	7	113758
3065	-103	-20.6	5	113763	3065	-103	-20.6	5	113763	3065	-103	-20.6	5	113763
3066	1487	6.381974248927039	233	113996	3066	1487	6.381974248927039	233	113996	3066	1487	6.381974248927039	233	113996
3067	661	4.406666666666666	150	114146	3067	661	4.406666666666666	150	114146	3067	661	4.406666666666666	150	114146
3068	64	1.6	40	114186	3068	64	1.6	40	114186	3068	64	1.6	40	114186
3069	1770	6.996047430830039	253	114439	3069	1770	6.996047430830039	253	114439	3069	1770	6.996047430830039	253	114439
3070	348	5.898305084745763	59	114498	3070	348	5.898305084745763	59	114498	3070	348	5.898305084745763	59	114498
3071	-29	-0.90625	32	114530	3071	-29	-0.90625	32	114530	3071	-29	-0.90625	32	114530
3072	685	5.436507936507937	126	114656	3072	685	5.436507936507937	126	114656	3072	685	5.436507936507937	126	114656
3073	704	6.579439252336448	107	114763	3073	704	6.579439252336448	107	114763	3073	704	6.579439252336448	107	114763
3074	-100	-50.0	2	114765	3074	-100	-50.0	2	114765	3074	-100	-50.0	2	114765
3075	592	5.016949152542373	118	114883	3075	592	5.016949152542373	118	114883	3075	592	5.016949152542373	118	114883
