Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps
2779	578	4.378787878787879	132	137978	2779	578	4.378787878787879	132	137978
2780	238	3.5	68	138046	2780	238	3.5	68	138046
2781	-100	-50.0	2	138048	2781	-100	-50.0	2	138048
2782	438	6.257142857142857	70	138118	2782	438	6.257142857142857	70	138118
2783	895	4.0867579908675795	219	138337	2783	895	4.0867579908675795	219	138337
2784	851	5.253086419753086	162	138499	2784	851	5.253086419753086	162	138499
2785	1171	4.760162601626016	246	138745	2785	1171	4.760162601626016	246	138745
2786	250	4.464285714285714	56	138801	2786	250	4.464285714285714	56	138801
2787	226	2.825	80	138881	2787	226	2.825	80	138881
2788	-100	-50.0	2	138883	2788	-100	-50.0	2	138883
2789	522	6.0	87	138970	2789	522	6.0	87	138970
2790	163	1.1398601398601398	143	139113	2790	163	1.1398601398601398	143	139113
2791	56	1.1666666666666667	48	139161	2791	56	1.1666666666666667	48	139161
2792	277	9.551724137931034	29	139190	2792	277	9.551724137931034	29	139190
2793	892	4.018018018018018	222	139412	2793	892	4.018018018018018	222	139412
2794	134	1.8873239436619718	71	139483	2794	134	1.8873239436619718	71	139483
2795	590	4.916666666666667	120	139603	2795	590	4.916666666666667	120	139603
2796	472	3.4452554744525545	137	139740	2796	472	3.4452554744525545	137	139740
2797	335	4.652777777777778	72	139812	2797	335	4.652777777777778	72	139812
2798	172	5.212121212121212	33	139845	2798	172	5.212121212121212	33	139845
2799	734	4.123595505617978	178	140023	2799	734	4.123595505617978	178	140023
2800	309	3.1530612244897958	98	140121	2800	309	3.1530612244897958	98	140121
2801	649	4.006172839506172	162	140283	2801	649	4.006172839506172	162	140283
2802	-100	-50.0	2	140285	2802	-100	-50.0	2	140285
2803	553	3.522292993630573	157	140442	2803	553	3.522292993630573	157	140442
2804	1583	3.5977272727272727	440	140882	2804	1583	3.5977272727272727	440	140882
2805	1213	3.9770491803278687	305	141187	2805	1213	3.9770491803278687	305	141187
2806	244	3.935483870967742	62	141249	2806	244	3.935483870967742	62	141249
2807	885	3.8646288209606987	229	141478	2807	885	3.8646288209606987	229	141478
2808	-100	-50.0	2	141480	2808	-100	-50.0	2	141480
2809	482	3.795275590551181	127	141607	2809	482	3.795275590551181	127	141607
2810	99	0.9339622641509434	106	141713	2810	99	0.9339622641509434	106	141713
2811	-100	-50.0	2	141715	2811	-100	-50.0	2	141715
2812	600	5.454545454545454	110	141825	2812	600	5.454545454545454	110	141825
2813	417	4.582417582417582	91	141916	2813	417	4.582417582417582	91	141916
2814	311	3.2395833333333335	96	142012	2814	311	3.2395833333333335	96	142012
2815	1309	4.22258064516129	310	142322	2815	1309	4.22258064516129	310	142322
2816	72	2.25	32	142354	2816	72	2.25	32	142354
2817	1176	4.8796680497925315	241	142595	2817	1176	4.8796680497925315	241	142595
2818	82	3.727272727272727	22	142617	2818	82	3.727272727272727	22	142617
2819	170	4.857142857142857	35	142652	2819	170	4.857142857142857	35	142652
2820	162	3.7674418604651163	43	142695	2820	162	3.7674418604651163	43	142695
2821	-116	-6.444444444444445	18	142713	2821	-116	-6.444444444444445	18	142713
2822	715	3.6294416243654823	197	142910	2822	715	3.6294416243654823	197	142910
2823	-100	-50.0	2	142912	2823	-100	-50.0	2	142912
2824	598	5.339285714285714	112	143024	2824	598	5.339285714285714	112	143024
2825	646	3.915151515151515	165	143189	2825	646	3.915151515151515	165	143189
2826	72	2.25	32	143221	2826	72	2.25	32	143221
2827	142	2.253968253968254	63	143284	2827	142	2.253968253968254	63	143284
2828	-111	-8.538461538461538	13	143297	2828	-111	-8.538461538461538	13	143297
2829	2052	4.310924369747899	476	143773	2829	2052	4.310924369747899	476	143773
2830	-100	-50.0	2	143775	2830	-100	-50.0	2	143775
2831	395	3.495575221238938	113	143888	2831	395	3.495575221238938	113	143888
2832	527	6.426829268292683	82	143970	2832	527	6.426829268292683	82	143970
2833	1576	6.43265306122449	245	144215	2833	1576	6.43265306122449	245	144215
2834	416	4.521739130434782	92	144307	2834	416	4.521739130434782	92	144307
2835	77	2.8518518518518516	27	144334	2835	77	2.8518518518518516	27	144334
2836	964	3.8406374501992033	251	144585	2836	964	3.8406374501992033	251	144585
2837	497	4.4375	112	144697	2837	497	4.4375	112	144697
2838	486	3.951219512195122	123	144820	2838	486	3.951219512195122	123	144820
2839	54	1.08	50	144870	2839	54	1.08	50	144870
2840	692	3.1454545454545455	220	145090	2840	692	3.1454545454545455	220	145090
2841	516	5.548387096774194	93	145183	2841	516	5.548387096774194	93	145183
2842	-3	-0.5	6	145189	2842	-3	-0.5	6	145189
2843	263	1.8263888888888888	144	145333	2843	263	1.8263888888888888	144	145333
2844	-100	-50.0	2	145335	2844	-100	-50.0	2	145335
2845	-100	-50.0	2	145337	2845	-100	-50.0	2	145337
2846	803	3.823809523809524	210	145547	2846	803	3.823809523809524	210	145547
2847	54	1.08	50	145597	2847	54	1.08	50	145597
2848	315	3.4239130434782608	92	145689	2848	315	3.4239130434782608	92	145689
2849	126	1.5949367088607596	79	145768	2849	126	1.5949367088607596	79	145768
2850	426	5.195121951219512	82	145850	2850	426	5.195121951219512	82	145850
2851	341	2.0419161676646707	167	146017	2851	341	2.0419161676646707	167	146017
2852	1213	5.946078431372549	204	146221	2852	1213	5.946078431372549	204	146221
2853	829	4.505434782608695	184	146405	2853	829	4.505434782608695	184	146405
2854	682	5.286821705426356	129	146534	2854	682	5.286821705426356	129	146534
2855	1075	4.460580912863071	241	146775	2855	1075	4.460580912863071	241	146775
2856	389	3.26890756302521	119	146894	2856	389	3.26890756302521	119	146894
2857	73	2.3548387096774195	31	146925	2857	73	2.3548387096774195	31	146925
2858	255	5.0	51	146976	2858	255	5.0	51	146976
2859	-100	-50.0	2	146978	2859	-100	-50.0	2	146978
2860	762	5.08	150	147128	2860	762	5.08	150	147128
2861	-100	-50.0	2	147130	2861	-100	-50.0	2	147130
2862	480	3.7209302325581395	129	147259	2862	480	3.7209302325581395	129	147259
2863	210	2.1875	96	147355	2863	210	2.1875	96	147355
2864	-100	-50.0	2	147357	2864	-100	-50.0	2	147357
2865	-31	-0.9117647058823529	34	147391	2865	-31	-0.9117647058823529	34	147391
2866	25	0.31645569620253167	79	147470	2866	25	0.31645569620253167	79	147470
2867	592	5.016949152542373	118	147588	2867	592	5.016949152542373	118	147588
2868	513	5.34375	96	147684	2868	513	5.34375	96	147684
2869	1241	4.48014440433213	277	147961	2869	1241	4.48014440433213	277	147961
2870	790	3.5426008968609866	223	148184	2870	790	3.5426008968609866	223	148184
2871	-100	-50.0	2	148186	2871	-100	-50.0	2	148186
2872	480	3.7209302325581395	129	148315	2872	480	3.7209302325581395	129	148315
2873	-103	-20.6	5	148320	2873	-103	-20.6	5	148320
2874	206	2.06	100	148420	2874	206	2.06	100	148420
2875	295	2.6339285714285716	112	148532	2875	295	2.6339285714285716	112	148532
2876	212	2.25531914893617	94	148626	2876	212	2.25531914893617	94	148626
2877	-112	-8.0	14	148640	2877	-112	-8.0	14	148640
2878	-20	-0.8695652173913043	23	148663	2878	-20	-0.8695652173913043	23	148663
2879	78	3.0	26	148689	2879	78	3.0	26	148689
2880	717	3.6769230769230767	195	148884	2880	717	3.6769230769230767	195	148884
2881	232	3.135135135135135	74	148958	2881	232	3.135135135135135	74	148958
2882	378	2.9076923076923076	130	149088	2882	378	2.9076923076923076	130	149088
2883	-100	-50.0	2	149090	2883	-100	-50.0	2	149090
2884	137	2.014705882352941	68	149158	2884	137	2.014705882352941	68	149158
2885	364	2.5277777777777777	144	149302	2885	364	2.5277777777777777	144	149302
2886	482	3.795275590551181	127	149429	2886	482	3.795275590551181	127	149429
2887	823	4.331578947368421	190	149619	2887	823	4.331578947368421	190	149619
2888	293	2.5701754385964914	114	149733	2888	293	2.5701754385964914	114	149733
2889	175	5.833333333333333	30	149763	2889	175	5.833333333333333	30	149763
2890	492	4.205128205128205	117	149880	2890	492	4.205128205128205	117	149880
2891	755	4.808917197452229	157	150037	2891	755	4.808917197452229	157	150037
2892	555	3.5806451612903225	155	150192	2892	555	3.5806451612903225	155	150192
2893	555	3.5806451612903225	155	150347	2893	555	3.5806451612903225	155	150347
2894	123	1.5	82	150429	2894	123	1.5	82	150429
2895	728	3.9565217391304346	184	150613	2895	728	3.9565217391304346	184	150613
2896	231	3.08	75	150688	2896	231	3.08	75	150688
2897	46	0.7931034482758621	58	150746	2897	46	0.7931034482758621	58	150746
2898	163	3.880952380952381	42	150788	2898	163	3.880952380952381	42	150788
2899	202	1.9423076923076923	104	150892	2899	202	1.9423076923076923	104	150892
2900	76	2.7142857142857144	28	150920	2900	76	2.7142857142857144	28	150920
2901	-14	-0.8235294117647058	17	150937	2901	-14	-0.8235294117647058	17	150937
2902	1206	5.7156398104265405	211	151148	2902	1206	5.7156398104265405	211	151148
2903	1400	4.375	320	151468	2903	1400	4.375	320	151468
2904	-100	-50.0	2	151470	2904	-100	-50.0	2	151470
2905	901	4.230046948356808	213	151683	2905	901	4.230046948356808	213	151683
2906	141	2.203125	64	151747	2906	141	2.203125	64	151747
2907	167	4.394736842105263	38	151785	2907	167	4.394736842105263	38	151785
2908	116	1.303370786516854	89	151874	2908	116	1.303370786516854	89	151874
2909	45	0.7627118644067796	59	151933	2909	45	0.7627118644067796	59	151933
2910	587	4.772357723577236	123	152056	2910	587	4.772357723577236	123	152056
2911	139	2.106060606060606	66	152122	2911	139	2.106060606060606	66	152122
2912	584	4.634920634920635	126	152248	2912	584	4.634920634920635	126	152248
2913	322	3.788235294117647	85	152333	2913	322	3.788235294117647	85	152333
2914	1562	4.338888888888889	360	152693	2914	1562	4.338888888888889	360	152693
2915	-100	-50.0	2	152695	2915	-100	-50.0	2	152695
2916	1052	6.45398773006135	163	152858	2916	1052	6.45398773006135	163	152858
2917	-25	-0.8928571428571429	28	152886	2917	-25	-0.8928571428571429	28	152886
2918	866	5.891156462585034	147	153033	2918	866	5.891156462585034	147	153033
2919	428	5.35	80	153113	2919	428	5.35	80	153113
2920	457	3.0065789473684212	152	153265	2920	457	3.0065789473684212	152	153265
2921	218	2.477272727272727	88	153353	2921	218	2.477272727272727	88	153353
2922	-111	-8.538461538461538	13	153366	2922	-111	-8.538461538461538	13	153366
2923	1184	5.081545064377682	233	153599	2923	1184	5.081545064377682	233	153599
2924	299	2.7685185185185186	108	153707	2924	299	2.7685185185185186	108	153707
2925	161	3.659090909090909	44	153751	2925	161	3.659090909090909	44	153751
2926	137	2.014705882352941	68	153819	2926	137	2.014705882352941	68	153819
2927	586	4.725806451612903	124	153943	2927	586	4.725806451612903	124	153943
2928	61	1.4186046511627908	43	153986	2928	61	1.4186046511627908	43	153986
2929	661	4.406666666666666	150	154136	2929	661	4.406666666666666	150	154136
2930	141	2.203125	64	154200	2930	141	2.203125	64	154200
2931	66	1.736842105263158	38	154238	2931	66	1.736842105263158	38	154238
2932	828	4.475675675675675	185	154423	2932	828	4.475675675675675	185	154423
2933	136	1.9710144927536233	69	154492	2933	136	1.9710144927536233	69	154492
2934	745	4.461077844311378	167	154659	2934	745	4.461077844311378	167	154659
2935	-100	-50.0	2	154661	2935	-100	-50.0	2	154661
2936	-18	-0.8571428571428571	21	154682	2936	-18	-0.8571428571428571	21	154682
2937	1099	5.064516129032258	217	154899	2937	1099	5.064516129032258	217	154899
2938	-100	-50.0	2	154901	2938	-100	-50.0	2	154901
2939	833	4.627777777777778	180	155081	2939	833	4.627777777777778	180	155081
2940	841	4.8895348837209305	172	155253	2940	841	4.8895348837209305	172	155253
2941	-100	-50.0	2	155255	2941	-100	-50.0	2	155255
2942	237	3.4347826086956523	69	155324	2942	237	3.4347826086956523	69	155324
2943	482	3.795275590551181	127	155451	2943	482	3.795275590551181	127	155451
2944	61	1.4186046511627908	43	155494	2944	61	1.4186046511627908	43	155494
2945	540	3.176470588235294	170	155664	2945	540	3.176470588235294	170	155664
2946	116	1.303370786516854	89	155753	2946	116	1.303370786516854	89	155753
2947	-100	-50.0	2	155755	2947	-100	-50.0	2	155755
2948	38	0.2275449101796407	167	155922	2948	38	0.2275449101796407	167	155922
2949	-110	-9.166666666666666	12	155934	2949	-110	-9.166666666666666	12	155934
2950	108	0.5454545454545454	198	156132	2950	108	0.5454545454545454	198	156132
2951	582	2.541484716157205	229	156361	2951	582	2.541484716157205	229	156361
2952	71	2.1515151515151514	33	156394	2952	71	2.1515151515151514	33	156394
2953	54	1.08	50	156444	2953	54	1.08	50	156444
2954	-110	-9.166666666666666	12	156456	2954	-110	-9.166666666666666	12	156456
2955	313	3.3297872340425534	94	156550	2955	313	3.3297872340425534	94	156550
2956	1730	5.90443686006826	293	156843	2956	1730	5.90443686006826	293	156843
2957	868	5.9862068965517246	145	156988	2957	868	5.9862068965517246	145	156988
2958	-100	-50.0	2	156990	2958	-100	-50.0	2	156990
2959	620	3.2460732984293195	191	157181	2959	620	3.2460732984293195	191	157181
2960	559	3.7019867549668874	151	157332	2960	559	3.7019867549668874	151	157332
2961	910	4.46078431372549	204	157536	2961	910	4.46078431372549	204	157536
2962	573	4.182481751824818	137	157673	2962	573	4.182481751824818	137	157673
2963	-115	-6.764705882352941	17	157690	2963	-115	-6.764705882352941	17	157690
2964	778	3.3106382978723405	235	157925	2964	778	3.3106382978723405	235	157925
2965	1779	5.156521739130435	345	158270	2965	1779	5.156521739130435	345	158270
2966	1049	3.9288389513108615	267	158537	2966	1049	3.9288389513108615	267	158537
2967	968	3.919028340080972	247	158784	2967	968	3.919028340080972	247	158784
2968	-105	-15.0	7	158791	2968	-105	-15.0	7	158791
2969	1015	5.075	200	158991	2969	1015	5.075	200	158991
2970	1133	3.98943661971831	284	159275	2970	1133	3.98943661971831	284	159275
2971	-121	-5.260869565217392	23	159298	2971	-121	-5.260869565217392	23	159298
2972	522	2.776595744680851	188	159486	2972	522	2.776595744680851	188	159486
2973	-23	-0.8846153846153846	26	159512	2973	-23	-0.8846153846153846	26	159512
2974	258	5.375	48	159560	2974	258	5.375	48	159560
2975	900	4.205607476635514	214	159774	2975	900	4.205607476635514	214	159774
2976	-100	-50.0	2	159776	2976	-100	-50.0	2	159776
2977	309	3.1530612244897958	98	159874	2977	309	3.1530612244897958	98	159874
2978	959	3.74609375	256	160130	2978	959	3.74609375	256	160130
2979	59	1.3111111111111111	45	160175	2979	59	1.3111111111111111	45	160175
2980	839	4.82183908045977	174	160349	2980	839	4.82183908045977	174	160349
2981	402	3.792452830188679	106	160455	2981	402	3.792452830188679	106	160455
2982	-23	-0.8846153846153846	26	160481	2982	-23	-0.8846153846153846	26	160481
2983	881	6.674242424242424	132	160613	2983	881	6.674242424242424	132	160613
2984	486	3.951219512195122	123	160736	2984	486	3.951219512195122	123	160736
2985	1914	4.645631067961165	412	161148	2985	1914	4.645631067961165	412	161148
2986	1007	4.841346153846154	208	161356	2986	1007	4.841346153846154	208	161356
2987	928	4.989247311827957	186	161542	2987	928	4.989247311827957	186	161542
2988	428	5.35	80	161622	2988	428	5.35	80	161622
2989	247	4.186440677966102	59	161681	2989	247	4.186440677966102	59	161681
2990	841	4.8895348837209305	172	161853	2990	841	4.8895348837209305	172	161853
2991	219	2.5172413793103448	87	161940	2991	219	2.5172413793103448	87	161940
2992	1101	5.120930232558139	215	162155	2992	1101	5.120930232558139	215	162155
2993	1474	5.991869918699187	246	162401	2993	1474	5.991869918699187	246	162401
2994	250	4.464285714285714	56	162457	2994	250	4.464285714285714	56	162457
2995	751	4.6645962732919255	161	162618	2995	751	4.6645962732919255	161	162618
2996	1877	5.39367816091954	348	162966	2996	1877	5.39367816091954	348	162966
2997	1033	5.675824175824176	182	163148	2997	1033	5.675824175824176	182	163148
2998	570	14.615384615384615	39	163187	2998	570	14.615384615384615	39	163187
2999	849	5.176829268292683	164	163351	2999	849	5.176829268292683	164	163351
3000	220	2.558139534883721	86	163437	3000	220	2.558139534883721	86	163437
3001	79	3.16	25	163462	3001	79	3.16	25	163462
3002	327	4.0875	80	163542	3002	327	4.0875	80	163542
3003	391	1.7935779816513762	218	163760	3003	391	1.7935779816513762	218	163760
3004	867	3.5101214574898787	247	164007	3004	867	3.5101214574898787	247	164007
3005	-48	-0.9411764705882353	51	164058	3005	-48	-0.9411764705882353	51	164058
3006	66	1.736842105263158	38	164096	3006	66	1.736842105263158	38	164096
3007	-21	-0.875	24	164120	3007	-21	-0.875	24	164120
3008	347	5.783333333333333	60	164180	3008	347	5.783333333333333	60	164180
3009	-100	-50.0	2	164182	3009	-100	-50.0	2	164182
3010	-12	-0.8	15	164197	3010	-12	-0.8	15	164197
3011	1401	4.391849529780564	319	164516	3011	1401	4.391849529780564	319	164516
3012	1606	5.082278481012659	316	164832	3012	1606	5.082278481012659	316	164832
3013	228	2.923076923076923	78	164910	3013	228	2.923076923076923	78	164910
3014	1775	5.08595988538682	349	165259	3014	1775	5.08595988538682	349	165259
3015	592	5.016949152542373	118	165377	3015	592	5.016949152542373	118	165377
3016	-100	-50.0	2	165379	3016	-100	-50.0	2	165379
3017	-10	-0.7692307692307693	13	165392	3017	-10	-0.7692307692307693	13	165392
3018	1231	6.618279569892473	186	165578	3018	1231	6.618279569892473	186	165578
3019	2089	4.758542141230068	439	166017	3019	2089	4.758542141230068	439	166017
3020	148	2.5964912280701755	57	166074	3020	148	2.5964912280701755	57	166074
3021	785	6.181102362204724	127	166201	3021	785	6.181102362204724	127	166201
3022	-21	-0.875	24	166225	3022	-21	-0.875	24	166225
3023	745	4.461077844311378	167	166392	3023	745	4.461077844311378	167	166392
3024	210	2.1875	96	166488	3024	210	2.1875	96	166488
3025	497	4.4375	112	166600	3025	497	4.4375	112	166600
3026	236	3.3714285714285714	70	166670	3026	236	3.3714285714285714	70	166670
3027	834	4.659217877094972	179	166849	3027	834	4.659217877094972	179	166849
3028	900	4.205607476635514	214	167063	3028	900	4.205607476635514	214	167063
3029	929	5.021621621621621	185	167248	3029	929	5.021621621621621	185	167248
3030	670	4.75177304964539	141	167389	3030	670	4.75177304964539	141	167389
3031	70	2.0588235294117645	34	167423	3031	70	2.0588235294117645	34	167423
3032	843	4.958823529411765	170	167593	3032	843	4.958823529411765	170	167593
3033	304	2.9514563106796117	103	167696	3033	304	2.9514563106796117	103	167696
3034	1318	4.378737541528239	301	167997	3034	1318	4.378737541528239	301	167997
3035	-100	-50.0	2	167999	3035	-100	-50.0	2	167999
3036	489	4.075	120	168119	3036	489	4.075	120	168119
3037	-100	-50.0	2	168121	3037	-100	-50.0	2	168121
3038	626	3.383783783783784	185	168306	3038	626	3.383783783783784	185	168306
